pkg_len,pkg_iat,pkt_dir
20,4,1
1440,16,-1
1430,4,-1
20,4,1
1440,16,-1
1439,3,-1
20,4,1
1440,19,-1
1414,5,-1
1183,7,-1
20,5,1
1440,3218,-1
1440,17,-1
20,14,1
1439,47,-1
953,13,-1
20,12,1
1440,52,-1
1437,15,-1
20,11,1
1439,30,-1
1000,9,-1
20,8,1
1440,36,-1
1440,11,-1
20,8,1
1431,41,-1
20,12,-1
1440,19,-1
1440,6,-1
1079,6,-1
20,82,1
593,1140,1
573,517,1
20,169,-1
1355,302,-1
1436,5705,-1
20,27,1
1440,70,-1
1188,15,-1
20,11,1
1428,40648,-1
1432,60,-1
20,27,1
1054,51,-1
1388,580,-1
20,24,1
1438,1200,-1
1341,20,-1
20,11,1
1439,1251,-1
1433,17,-1
20,11,1
1214,36,-1
1426,17763,-1
20,31,1
1439,39,-1
1431,8833,-1
20,31,1
1439,63,-1
1436,14,-1
20,9,1
1433,49,-1
1440,12,-1
20,7,1
1090,31,-1
1437,6956,-1
20,31,1
1440,56,-1
1355,10,-1
20,7,1
1145,23,-1
1440,6,-1
20,5,1
935,25,-1
1440,2379,-1
20,19,1
1440,31,-1
1348,8,-1
20,7,1
1356,31,-1
1436,5364,-1
20,35,1
1436,67,-1
1439,16,-1
20,10,1
1430,36,-1
1377,13,-1
20,10,1
1422,42,-1
1390,12,-1
20,9,1
56,462,-1
568,11833,1
20,210,-1
1432,176,-1
1282,17,-1
20,310,-1
1109,116,-1
568,959,1
20,111,-1
1305,3266,1
20,175,-1
556,510,1
20,184,-1
176,27,-1
78,1022,-1
562,5258,1
20,158,-1
1440,21266,-1
1438,37,-1
20,14,1
1114,43,-1
1440,683,-1
20,15,1
1438,37,-1
1255,9,-1
20,9,1
1440,3777,-1
1439,22,-1
20,15,1
1368,49,-1
1440,15,-1
20,13,1
1440,53,-1
1356,12,-1
20,8,1
1438,326,-1
1309,12,-1
1275,24,-1
20,395,1
1437,33944,-1
1430,49,-1
20,21,1
1254,60,-1
1438,17,-1
20,13,1
1437,58,-1
1440,15,-1
20,11,1
1440,42,-1
1440,12,-1
20,10,1
1141,35,-1
20,41062,1
1423,31064,-1
1440,70,-1
20,18,1
1440,43,-1
1144,13,-1
20,10,1
1440,36,-1
1413,10,-1
20,10,1
1169,41,-1
1440,3758,-1
20,15,1
1440,36,-1
1117,9,-1
20,5,1
1440,3957,-1
1440,13,-1
20,8,1
1093,30,-1
1435,8078,-1
20,31,1
1440,38,-1
1108,7,-1
20,5,1
562,595,1
20,158,-1
1306,32214,-1
1437,3519,-1
20,20,1
1423,41,-1
1429,13,-1
20,8,1
129,69,1
36,102,-1
568,339,1
20,56,-1
1430,49952,-1
1437,59,-1
20,17,1
1439,58,-1
1428,9,-1
20,9,1
1055,34,-1
1440,6,-1
20,6,1
1440,22,-1
1440,7,-1
20,6,1
1440,21,-1
1405,8,-1
1433,3,-1
1440,3,-1
827,5,-1
1432,4,-1
1375,4,-1
53,243,1
1440,17,-1
1032,8,-1
20,5,1
566,652,1
20,151,-1
1434,15816,-1
1440,37,-1
20,10,1
1432,37,-1
1440,9,-1
20,6,1
1440,22,-1
1440,7,-1
20,5,1
873,30,-1
1438,6,-1
20,7,1
1440,25,-1
1365,6,-1
20,5,1
1440,3431,-1
1440,20,-1
20,10,1
1131,32,-1
20,4,1
1440,598,-1
1437,16,-1
20,8,1
1436,38,-1
1430,9,-1
20,8,1
1293,28,-1
1419,25770,-1
20,54,1
1437,101,-1
1439,18,-1
20,11,1
970,49,-1
1440,12,-1
20,10,1
1287,47,-1
564,2501,1
20,298,-1
1440,2865,-1
1439,27,-1
20,11,1
1440,47,-1
1186,13,-1
20,4,1
1440,528,-1
1413,12,-1
20,7,1
1309,55,-1
563,468,1
20,179,-1
1440,7646,-1
1439,28,-1
20,12,1
1440,39,-1
1110,11,-1
20,6,1
1440,1244,-1
1435,15,-1
20,8,1
1096,39,-1
1440,359,-1
20,17,1
1440,40,-1
1219,9,-1
20,7,1
1440,2757,-1
1368,19,-1
1378,28,-1
20,10,1
1333,33,-1
1437,284,-1
20,16,1
1440,40,-1
1374,8,-1
20,6,1
1220,22,-1
35,39572,1
1433,13706,-1
1335,41,-1
20,14,1
1433,1190,-1
1434,13,-1
20,9,1
1434,34,-1
1428,9,-1
20,8,1
912,36,-1
580,3647,1
20,130,-1
1312,547,1
20,92,-1
20,12,1
1440,32,-1
1440,12,-1
20,7,1
1440,27,-1
975,8,-1
20,7,1
1440,23,-1
1440,8,-1
20,5,1
1439,20,-1
925,6,-1
20,5,1
1440,20,-1
1440,7,-1
990,5,-1
1440,3,-1
1440,3,-1
976,4,-1
1381,3,-1
1392,177,-1
74,400,1
1437,55,-1
1436,10,-1
1424,9,-1
1395,6,-1
1155,4,-1
20,423,1
563,2627,1
20,82,-1
1439,14156,-1
1440,23,-1
20,11,1
1431,44,-1
1178,10,-1
20,8,1
1377,489,-1
1438,336,-1
20,21,1
1440,55,-1
1043,12,-1
20,14,1
1433,39930,-1
1419,51,-1
20,18,1
1432,67,-1
1308,20,-1
20,11,1
1284,18376,-1
561,1249,1
20,142,-1
1440,7446,-1
1421,18,-1
20,14,1
1438,47,-1
1439,11,-1
20,9,1
1012,32,-1
569,6881,1
20,218,-1
1438,35714,-1
1436,30,-1
20,12,1
1430,32,-1
1426,9,-1
20,8,1
1440,28,-1
1366,8,-1
20,7,1
1440,27,-1
1130,7,-1
20,10,1
1439,177,-1
1422,16,-1
20,8,1
1431,74,-1
1303,17,-1
20,12,1
1285,61,-1
567,2095,1
20,106,-1
1435,27140,-1
1440,47,-1
20,16,1
1221,54,-1
1440,15226,-1
20,31,1
1436,46,-1
1064,16,-1
20,10,1
330,5526,-1
566,422,1
20,174,-1
1436,32986,-1
1437,36,-1
20,16,1
20,11,1
1440,30,-1
1440,10,-1
20,7,1
1440,31,-1
1440,8,-1
20,7,1
1440,29,-1
928,7,-1
20,9,1
1440,35,-1
1440,9,-1
20,7,1
1440,25,-1
1431,8,-1
20,4,1
1432,15,-1
1440,6,-1
20,4,1
1439,23,-1
1148,9,-1
20,273,1
572,2277,1
20,118,-1
1440,49,-1
1434,6,-1
20,4,1
1440,32,-1
1438,8,-1
20,6,1
1439,22,-1
1440,6,-1
20,5,1
1010,23,-1
1437,7,-1
20,7,1
1437,25,-1
1440,8,-1
20,5,1
1166,20,-1
563,3236,1
20,92,-1
1440,17942,-1
1440,32,-1
20,12,1
1436,36,-1
1424,9,-1
20,6,1
20,14,1
1440,34,-1
1440,9,-1
20,6,1
1289,25,-1
1433,24641,-1
20,48,1
1438,39,-1
1438,10,-1
20,6,1
1437,25,-1
1384,7,-1
20,7,1
1012,75,-1
1439,342,-1
20,15,1
1439,32,-1
1303,9,-1
20,6,1
1226,23,-1
1440,7,-1
20,6,1
1439,25,-1
1425,8,-1
1440,28,-1
20,12,1
1439,32,-1
1417,9,-1
20,7,1
1439,33,-1
1433,9,-1
20,7,1
1439,44,-1
1440,10,-1
20,8,1
409,41,-1
568,1019,1
20,175,-1
1440,7672,-1
1440,28,-1
20,11,1
1440,57,-1
1230,10,-1
20,7,1
1440,25,-1
1439,8,-1
20,7,1
800,34,-1
1161,6,-1
20,5,1
1440,1164,-1
1439,15,-1
20,10,1
1440,38,-1
1002,9,-1
20,8,1
1345,58176,-1
1440,1079,-1
20,32,1
1440,57,-1
1380,10,-1
20,7,1
1440,30,-1
965,7,-1
20,6,1
1440,27,-1
1440,7,-1
20,6,1
1440,24,-1
1121,6,-1
20,6,1
575,1249,1
1440,9,-1
20,8,1
1039,28,-1
563,789,1
20,160,-1
557,12163,1
20,287,-1
1427,61655,-1
1440,42,-1
20,14,1
994,39,-1
1440,11,-1
20,8,1
1415,35,-1
1440,8,-1
20,7,1
1435,27,-1
1120,10,-1
20,11,1
1439,35,-1
1440,9,-1
20,6,1
1216,28,-1
513,4363,1
1440,24,-1
20,11,1
1440,44,-1
1440,9,-1
20,7,1
1428,36,-1
1440,8,-1
20,8,1
1433,27,-1
1440,7,-1
20,6,1
961,25,-1
1440,7,-1
1431,4,-1
1366,4,-1
34,148,-1
20,83,-1
564,1983,1
20,98,-1
1440,11350,-1
1362,25,-1
20,8,1
1424,27,-1
1440,9,-1
561,337,1
20,103,-1
1440,333,-1
1440,8,-1
20,8,1
965,30,-1
564,586,1
20,213,-1
1440,1460,-1
1398,12,-1
20,6,1
1440,24,-1
1433,6,-1
20,7,1
1208,18,-1
1437,17062,-1
20,20,1
1440,26,-1
1229,5,-1
20,4,1
563,1621,1
20,47,-1
1436,36045,-1
1362,31,-1
1395,15,-1
1279,11,-1
20,414,1
566,1537,1
20,108,-1
562,9033,1
20,182,-1
1439,29816,-1
1437,36,-1
20,16,1
1440,47,-1
1138,13,-1
20,12,1
1439,37674,-1
1398,35,-1
20,16,1
1437,51,-1
1428,12,-1
20,11,1
1003,30,-1
1304,28761,-1
20,41,1
1432,24217,-1
1401,44,-1
569,2560,1
20,112,-1
1440,6476,-1
1440,24,-1
20,12,1
1440,50,-1
1440,11,-1
20,7,1
1028,29,-1
1440,7,-1
20,6,1
1090,24,-1
1440,7,-1
20,7,1
1057,21,-1
566,578,1
20,94,-1
1435,46723,-1
1440,44,-1
20,15,1
1436,33,-1
1435,10,-1
20,8,1
1428,38,-1
1438,56,-1
1438,14,-1
20,10,1
1440,44,-1
1247,14,-1
20,13,1
1434,44,-1
1232,17,-1
20,216,1
562,3201,1
20,172,-1
1440,6501,-1
1341,20,-1
20,11,1
1440,13214,-1
1437,21,-1
20,10,1
1174,41,-1
1440,10,-1
20,8,1
1432,33,-1
1266,12,-1
20,9,1
1440,43,-1
1440,31,-1
1440,8,-1
20,6,1
1440,26,-1
938,7,-1
20,6,1
1440,22,-1
1439,6,-1
20,6,1
1375,32,-1
1440,411,-1
20,10,1
1439,25,-1
1437,5,-1
20,5,1
1440,27,-1
1438,6,-1
1283,3,-1
20,179,1
1434,471,-1
1440,10,-1
1253,3,-1
1419,4,-1
1364,5,-1
1440,11,-1
1440,5,-1
1081,4,-1
1373,3,-1
20,108,1
1440,9028,-1
1439,15,-1
20,9,1
1439,31,-1
1019,7,-1
20,5,1
1440,22,-1
1439,8,-1
20,7,1
1440,59,-1
993,9,-1
20,7,1
1440,6191,-1
1440,20,-1
20,10,1
1428,32,-1
1437,10,-1
20,7,1
1424,34,-1
20,5,1
1440,23,-1
1440,6,-1
20,4,1
854,21,-1
1440,630,-1
20,11,1
1440,24,-1
1219,6,-1
20,4,1
1437,26,-1
1440,10,-1
20,7,1
877,27,-1
567,1573,1
20,115,-1
1297,36236,-1
1430,27689,-1
20,46,1
1440,60,-1
1440,12,-1
20,7,1
1339,37,-1
1414,15,-1
1440,99,-1
1420,8,-1
20,4,1
1279,16,-1
1436,7417,-1
20,18,1
1440,27,-1
1174,6,-1
20,4,1
1348,20,-1
1383,1434,-1
20,11,1
1440,883,-1
1434,13,-1
20,8,1
1098,26,-1
1440,1499,-1
20,18,1
1440,26,-1
1159,7,-1
20,5,1
1436,611,-1
1440,10,-1
20,7,1
20,24,1
1440,77,-1
1221,11,-1
20,7,1
1440,1956,-1
1438,24,-1
20,14,1
1440,38,-1
1385,13,-1
20,11,1
1440,73,-1
1236,11,-1
20,10,1
1440,34,-1
1440,10,-1
20,8,1
1440,30,-1
1377,9,-1
20,8,1
839,26,-1
579,2799,1
20,225,-1
595,249,1
20,67,-1
1432,22,-1
1436,6,-1
20,6,1
1438,25,-1
1407,7,-1
20,6,1
1438,20,-1
1421,5,-1
20,6,1
1437,26,-1
1020,7,-1
20,6,1
1438,25,-1
1439,7,-1
20,6,1
1344,29,-1
563,3506,1
20,147,-1
409,11770,-1
20,41048,1
1436,51985,-1
1388,50,-1
20,18,1
1401,68,-1
1023,12,-1
20,6,1
1440,3580,-1
1440,20,-1
20,10,1
1440,38,-1
1440,11,-1
20,7,1
1440,28,-1
1098,10,-1
20,8,1
1437,30048,-1
1428,32,-1
20,12,1
1440,43,-1
1131,10,-1
20,10,1
1440,35,-1
1439,10,-1
20,8,1
1440,33,-1
1440,11,-1
20,10,1
1327,42,-1
20,10,1
1440,33,-1
1440,6,-1
20,5,1
1440,22,-1
823,6,-1
20,4,1
1440,461,-1
1440,8,-1
20,5,1
1440,17,-1
1440,5,-1
20,4,1
1440,20,-1
1130,6,-1
1432,4,-1
1440,3,-1
1343,4,-1
1368,4,-1
1438,4,-1
1433,5,-1
1300,5,-1
20,288,1
541,424,1
1247,21,-1
20,178,1
567,5219,1
20,141,-1
567,3776,1
20,157,-1
1440,4529,-1
1438,22,-1
20,17,1
1157,58,-1
1437,18,-1
20,15,1
1440,46,-1
1019,11,-1
20,11,1
1440,58,-1
1438,13,-1
20,13,1
1420,54,-1
1440,12,-1
20,12,1
1439,40,-1
1436,8,-1
20,8,1
20,27,-1
1432,50482,-1
1377,58,-1
20,15,1
1440,43,-1
1361,11,-1
20,8,1
1440,28602,-1
1431,35,-1
20,12,1
1440,29,-1
1440,7,-1
20,5,1
958,24,-1
1440,6,-1
20,6,1
1440,24,-1
1293,8,-1
20,6,1
1440,24,-1
1149,8,-1
20,6,1
581,913,1
20,98,-1
1296,74,-1
569,8538,1
20,121,-1
1440,8407,-1
1432,28,-1
20,12,1
1427,41,-1
1340,12,-1
20,8,1
563,1577,1
20,214,-1
1440,395,-1
1438,13,-1
20,8,1
1440,27,-1
765,8,-1
20,8,1
1433,2887,-1
1438,29,-1
20,13,1
1271,37,-1
1439,8722,-1
20,28,1
1398,51,-1
1431,9,-1
1439,8,-1
1439,7,-1
1440,7,-1
982,6,-1
1440,7,-1
1433,6,-1
1434,6,-1
1428,6,-1
1435,6,-1
1422,6,-1
1431,6,-1
1433,6,-1
1340,6,-1
20,294,1
556,476,1
20,76,-1
556,4263,1
20,100,-1
1440,9656,-1
1435,28,-1
20,14,1
1432,42,-1
1440,10,-1
20,31569,1
1433,42742,-1
1410,58,-1
20,20,1
1439,266,-1
1440,17,-1
20,10,1
1050,42,-1
1437,15,-1
20,10,1
1440,63,-1
1440,15,-1
20,11,1
1017,41,-1
1440,10,-1
20,9,1
1440,40,-1
1362,14,-1
20,11,1
1440,41,-1
1383,14,-1
1341,8,-1
20,818,1
127,570,-1
1437,18473,-1
20,39,1
1440,49,-1
1417,14,-1
20,11,1
1438,43,-1
1425,12,-1
20,11,1
1234,35,-1
574,4532,1
20,167,-1
562,1450,1
20,175,-1
1438,2402,-1
1438,21,-1
20,10,1
1438,35,-1
1017,11,-1
20,8,1
1356,3658,-1
1428,14240,-1
20,34,1
1309,55,-1
1408,257,-1
1440,43,-1
1433,8,-1
20,6,1
1440,29,-1
1181,8,-1
20,6,1
1439,23,-1
966,7,-1
20,6,1
1368,27,-1
20,1027,1
554,7727,1
20,97,-1
1440,20830,-1
1440,35,-1
20,19,1
1440,45,-1
1439,13,-1
20,10,1
1440,43,-1
1440,11,-1
20,7,1
1440,31,-1
740,11,-1
20,11,1
1084,29,-1
1437,7,-1
20,6,1
1440,27,-1
1440,9,-1
20,5,1
855,21,-1
1433,11,-1
20,6,1
1440,20,-1
1440,7,-1
20,7,1
911,26,-1
1440,8,-1
20,6,1
1360,22,-1
1439,408,-1
20,16,1
1440,36,-1
1440,10,-1
20,9,1
1440,31,-1
1437,12,-1
20,631,-1
1432,40251,-1
1440,43,-1
20,14,1
1410,39,-1
1440,7,-1
20,7,1
1427,25,-1
1440,7,-1
20,6,1
651,22,-1
1440,4321,-1
20,20,1
1440,38,-1
1204,10,-1
20,11,1
824,44570,-1
1433,2895,-1
20,32,1
1440,44,-1
1166,13,-1
20,9,1
1364,62,-1
511,763,1
1411,5063,-1
1440,26,-1
20,7,1
1440,15,-1
1436,4,-1
20,3,1
1440,10,-1
1432,2,-1
20,2,1
1440,9,-1
1431,3,-1
20,2,1
1440,9,-1
1432,2,-1
20,2,1
1432,8,-1
1062,3,-1
20,3,1
1431,8,-1
960,2,-1
20,2,1
1437,9,-1
1439,4,-1
20,4,-1
20,304,-1
1432,47178,-1
1440,44,-1
20,17,1
1072,45,-1
1440,9,-1
20,9,1
1440,29,-1
1440,9,-1
20,7,1
1440,32,-1
1440,9,-1
20,8,1
943,30,-1
1440,9,-1
20,7,1
1440,24,-1
1199,8,-1
20,6,1
1440,22,-1
1440,9,-1
20,8,1
1438,23,-1
1440,10,-1
1440,7,-1
1353,7,-1
1440,5,-1
1432,4,-1
955,3,-1
20,371,1
561,3395,1
20,190,-1
1429,56192,-1
1440,53,-1
20,17,1
1426,50,-1
1439,10,-1
20,11,1
1440,48,-1
1440,13,-1
20,9,1
990,45,-1
1437,10,-1
20,10,1
1440,67,-1
1044,14,-1
20,10,1
1440,68,-1
1406,7,-1
20,8,1
1440,32,-1
1053,13,-1
20,10,1
562,4420,1
20,137,-1
1231,12636,-1
349,2815,-1
20,31,1
1434,32346,-1
1438,35,-1
20,17,1
1133,41,-1
565,4227,1
20,168,-1
1305,33985,-1
558,662,1
20,189,-1
1429,36007,-1
1419,44,-1
20,17,1
1161,43,-1
1421,11274,-1
570,4440,1
20,148,-1
569,3476,1
20,130,-1
563,268,1
20,144,-1
628,64531,-1
557,24531,1
20,203,-1
971,64531,-1
557,3175,1
20,90,-1
561,9999,1
20,194,-1
612,64531,-1
562,7959,1
20,177,-1
559,64531,-1
20,42903,1
606,60253,-1
572,25814,1
20,180,-1
1416,60610,-1
1374,43,-1
1427,1,-1
1143,1,-1
1195,1,-1
1427,1,-1
1435,2,-1
1339,3,-1
20,229,1
558,2632,1
20,85,-1
1435,9995,-1
1430,19,-1
20,10,1
1434,54,-1
1438,9,-1
20,7,1
1439,32,-1
1439,9,-1
20,7,1
1435,32,-1
1440,11,-1
20,10,1
1440,39,-1
1149,11,-1
20,9,1
1438,14240,-1
20,30,1
1440,40,-1
1288,10,-1
20,7,1
1435,33737,-1
1437,43,-1
20,18,1
1010,45,-1
1440,976,-1
20,26,1
1440,55,-1
1440,12,-1
20,9,1
1440,49,-1
1362,14,-1
20,11,1
1213,90,-1
1440,14,-1
20,11,1
1440,48,-1
1440,12,-1
20,9,1
943,40,-1
1440,36,-1
20,13,1
869,39,-1
1440,30354,-1
20,45,1
1440,64,-1
1277,14,-1
20,12,1
1440,58,-1
1420,13,-1
20,13,1
1280,41,-1
570,8241,1
20,180,-1
561,11413,1
20,152,-1
1440,32285,-1
1439,45,-1
20,20,1
1435,53,-1
1159,13,-1
20,10,1
1429,50213,-1
1335,52,-1
1440,40,-1
1440,9,-1
20,7,1
1440,31,-1
1429,10,-1
20,9,1
1438,32,-1
1434,10,-1
20,7,1
1440,27,-1
881,8,-1
20,279,1
569,2566,1
20,189,-1
568,827,1
20,79,-1
1440,19214,-1
1427,30,-1
20,9,1
1440,34,-1
1435,8,-1
20,5,1
1423,22,-1
1408,6,-1
1361,6,-1
20,245,1
1440,361,-1
1440,9,-1
1017,4,-1
1388,4,-1
51,146,1
1436,66,-1
1440,6,-1
1374,3,-1
1440,3,-1
1422,3,-1
1432,3,-1
1440,3,-1
1439,3,-1
1437,4,-1
1440,3,-1
1440,4,-1
1154,3,-1
1206,3,-1
1440,4,-1
1259,3,-1
34,341,1
461,1386,1
1440,28,-1
20,11,1
1438,37,-1
1440,11,-1
20,9,1
1438,38,-1
1032,11,-1
20,9,1
1438,31,-1
1184,11,-1
20,11,1
1439,32,-1
1105,9,-1
20,7,1
1440,24,-1
1440,8,-1
20,7,1
1440,27,-1
1440,8,-1
20,5,1
941,22,-1
568,545,1
20,71,-1
1408,35416,-1
1430,49489,-1
1440,49,-1
20,17,1
1257,44,-1
1440,10,-1
20,5,1
1416,31,-1
1322,8,-1
20,6,1
1440,317,-1
1429,12,-1
20,8,1
1440,27,-1
1211,7,-1
20,5,1
563,816,1
20,86,-1
1354,45264,-1
1440,1178,-1
20,25,1
1433,51,-1
1039,12,-1
20,6,1
1437,20762,-1
1440,49,-1
1439,8,-1
20,6,1
1440,28,-1
1440,7,-1
20,5,1
1435,25,-1
890,7,-1
20,5,1
1439,26,-1
1440,10,-1
20,6,1
1438,22,-1
1216,7,-1
20,7,1
1440,25,-1
1440,8,-1
20,8,1
1063,27,-1
1437,9,-1
20,7,1
1437,68,-1
1368,10,-1
101,331,1
1425,10,-1
20,8,1
1263,29,-1
37,40782,1
1433,17284,-1
1425,44,-1
20,17,1
1440,53,-1
923,11,-1
20,9,1
1440,47,-1
1060,12,-1
20,8,1
1362,6248,-1
1440,1045,-1
20,26,1
1439,55,-1
1431,13,-1
20,14,1
1310,41,-1
570,1203,1
20,140,-1
1426,15547,-1
1344,40,-1
1440,21,-1
1437,5,-1
20,4,1
1440,19,-1
1440,6,-1
20,5,1
1084,18,-1
1440,4,-1
20,4,1
1346,22,-1
559,692,1
20,71,-1
1440,11400,-1
1336,21,-1
20,8,1
1440,4317,-1
1440,16,-1
20,8,1
1440,38,-1
1196,9,-1
20,7,1
1201,32,-1
1440,8,-1
20,6,1
1440,37,-1
916,11,-1
20,12,1
1440,42,-1
1419,14,-1
1404,7,-1
1437,6,-1
1294,6,-1
20,353,1
558,4160,1
20,155,-1
1434,54420,-1
1440,51,-1
20,18,1
982,59,-1
1438,13,-1
20,13,1
1440,43,-1
1438,13,-1
20,9,1
1425,53,-1
1440,12,-1
20,9,1
1439,45,-1
1231,66,-1
1440,672,-1
20,18,1
1440,42,-1
1169,12,-1
20,9,1
1429,6999,-1
1440,36,-1
20,16,1
1197,46,-1
20,40598,1
1418,14718,-1
1428,56,-1
20,28,1
1440,57,-1
1248,18,-1
20,13,1
1437,1872,-1
1364,20,-1
20,13,1
1226,43,-1
1435,506,-1
20,17,1
1437,66,-1
39,202,-1
573,294,1
20,118,-1
567,775,1
20,87,-1
565,293,1
20,75,-1
560,359,1
20,65,-1
557,334,1
20,110,-1
566,450,1
20,61,-1
565,248,1
20,82,-1
571,278,1
20,106,-1
186,210,1
576,157,1
20,75,-1
580,237,1
20,120,-1
571,176,1
20,35,1
1297,16180,-1
1437,6486,-1
20,34,1
1437,58,-1
1153,15,-1
20,11,1
1373,16260,-1
1440,408,-1
20,24,1
1265,50,-1
1440,13520,-1
20,40,1
1433,52,-1
1300,11,-1
20,9,1
1431,24305,-1
1440,44,-1
20,14,1
1090,46,-1
1440,10,-1
20,12,1
1436,36,-1
1430,10,-1
20,8,1
1274,19,-1
1434,9000,-1
20,15,1
1440,22,-1
1434,5,-1
20,3,1
1439,11,-1
928,3,-1
20,2,1
1440,583,-1
1437,6,-1
20,3,1
1431,14,-1
1281,3,-1
20,3,1
1363,407,-1
1440,386,-1
20,6,1
1440,16,-1
978,4,-1
20,4,1
1440,2019,-1
1428,8,-1
20,5,1
20,10,1
1013,25,-1
1440,7,-1
20,6,1
1439,29,-1
1440,7,-1
20,4,1
1440,12,-1
1426,5,-1
20,4,1
1436,14,-1
1355,5,-1
20,184,1
565,1894,1
20,126,-1
566,3688,1
20,122,-1
570,655,1
20,154,-1
1439,751,-1
1440,20,-1
20,8,1
1329,28,-1
1421,9,-1
1435,3658,-1
20,35,1
1440,58,-1
1432,14,-1
20,9,1
1440,35,-1
1188,11,-1
20,9,1
1351,40,-1
566,4303,1
20,115,-1
1430,26290,-1
1435,46,-1
20,14,1
1434,38,-1
1426,11,-1
20,7,1
979,39,-1
1421,14935,-1
20,44,1
1438,167,-1
1435,14,-1
20,9,1
1347,44,-1
561,950,1
20,146,-1
565,5425,1
20,150,-1
1440,2924,-1
1438,18,-1
20,10,1
1440,35,-1
1059,11,-1
20,7,1
563,2282,1
20,111,-1
1440,3246,-1
1438,19,-1
20,12,1
1405,39,-1
1438,11,-1
20,8,1
1438,34,-1
1439,8,-1
20,7,1
1012,34,-1
1440,205,-1
20,22,1
1432,47790,-1
1440,59,-1
20,18,1
1386,52,-1
1435,12,-1
20,10,1
1432,42,-1
1422,10,-1
20,10,1
1435,36,-1
1371,11,-1
20,8,1
1437,32,-1
1431,8,-1
1380,5,-1
1429,4,-1
1081,4,-1
20,220,1
566,3141,1
20,9,-1
561,13672,1
20,124,-1
1423,22534,-1
1433,32,-1
1380,17,-1
20,11,1
1440,38,-1
1436,13,-1
20,12,1
1436,39,-1
1097,11,-1
20,12,1
1256,43,-1
562,751,1
20,205,-1
1440,21593,-1
1386,37,-1
20,11,1
1207,35,-1
1440,12590,-1
20,30,1
1280,43,-1
570,2435,1
20,214,-1
572,5750,1
20,158,-1
567,184,1
20,172,-1
1431,27871,-1
20,42,1
1440,59,-1
1112,14,-1
20,10,1
1440,21524,-1
1419,28,-1
20,12,1
1438,38,-1
1434,11,-1
20,9,1
1440,31,-1
1378,10,-1
20,8,1
1438,33,-1
1440,12,-1
20,8,1
1049,28,-1
577,4509,1
20,42,-1
562,240,1
20,102,-1
1435,25139,-1
1408,43,-1
1440,313,-1
20,14,1
1254,32,-1
1440,16842,-1
20,36,1
1440,53,-1
1248,13,-1
20,9,1
1440,50,-1
1437,12,-1
20,8,1
1143,35,-1
1440,1130,-1
20,20,1
1440,38,-1
1142,15,-1
20,10,1
559,380,1
20,104,-1
1440,23017,-1
1438,31,-1
20,12,1
1437,46,-1
1137,16,-1
20,14,1
1436,40,-1
1436,14,-1
20,7,1
1436,39,-1
1431,13,-1
20,8,1
1435,67,-1
1440,13,-1
20,8,1
1026,35,-1
1440,12,-1
20,8,1
1440,27,-1
1440,10,-1
20,8,1
1343,21,-1
1439,310,-1
1429,9,-1
1433,6,-1
1196,5,-1
31,135,1
1431,25,-1
1417,6,-1
1440,21,-1
20,14,1
1440,43,-1
950,11,-1
20,8,1
1429,55502,-1
1440,52,-1
20,17,1
1440,39,-1
1194,10,-1
20,10,1
1440,48,-1
1299,10,-1
20,8,1
1440,36,-1
1158,10,-1
20,8,1
1440,34,-1
1440,10,-1
20,11,1
1383,31,-1
1440,10,-1
20,9,1
1440,37,-1
1440,12,-1
20,5,1
1433,14,-1
1440,5,-1
20,3,1
1326,13,-1
550,360,1
20,129,-1
1440,556,-1
1422,7,-1
20,5,1
1440,22,-1
1440,5,-1
20,4,1
1079,11,-1
1440,3945,-1
20,16,1
1440,24,-1
1440,7,-1
20,4,1
1000,28,-1
1440,7,-1
20,7,1
1440,19,-1
1440,18,-1
1426,8,-1
20,5,1
1212,26,-1
31,558,1
1440,1298,-1
1440,16,-1
20,8,1
1440,29,-1
1357,9,-1
20,7,1
1179,27,-1
1440,8,-1
1430,5,-1
1247,5,-1
20,254,1
564,815,1
20,115,-1
558,456,1
20,15,-1
1437,37312,-1
1440,38,-1
20,11,1
1391,51,-1
1114,15,-1
20,9,1
1437,519,-1
1280,18,-1
32,439,1
1440,165,-1
1440,12,-1
20,8,1
1440,35,-1
1151,12,-1
20,7,1
1349,28,-1
564,762,1
20,119,-1
1440,21761,-1
1434,27,-1
20,12,1
1439,42,-1
1440,8,-1
20,7,1
1440,30,-1
1097,9,-1
20,6,1
1440,24,-1
20,9,1
1436,19477,-1
1429,37,-1
20,16,1
1060,45,-1
1379,1351,-1
20,13,1
1440,885,-1
1259,21,-1
20,13,1
1332,908,-1
571,1459,1
20,122,-1
559,2798,1
20,193,-1
1440,3296,-1
1436,15,-1
20,8,1
1188,32,-1
1440,345,-1
20,12,1
1427,32,-1
1426,6,-1
20,5,1
564,36474,1
20,164,-1
568,4421,1
20,172,-1
548,64531,-1
565,6462,1
20,132,-1
624,64531,-1
556,1563,1
20,166,-1
562,408,1
20,118,-1
556,64531,-1
562,1460,1
20,175,-1
562,50831,1
20,264,-1
595,64531,-1
20,44606,1
550,35153,1
20,274,-1
1480,991,1
1453,114,1
49,158,1
1430,2,-1
1439,3,-1
1440,2,-1
756,3,-1
1440,2,-1
1435,4,-1
1434,4,-1
1436,4,-1
1439,5,-1
1123,4,-1
20,402,1
547,3108,1
20,223,-1
1431,26928,-1
1432,42,-1
