pkg_len,pkg_iat,pkt_dir
1440,16263,-1
20,31,1
1340,53,-1
1433,7749,-1
20,34,1
1440,38,-1
1091,9,-1
20,6,1
1436,3308,-1
1438,19,-1
20,8,1
1430,37,-1
1320,11,-1
20,10,1
1426,475,-1
1431,44982,-1
1411,51,-1
20,23,1
1421,73,-1
1212,18,-1
20,483,1
562,659,1
20,103,-1
1440,52103,-1
1350,47,-1
20,12,1
1438,126,-1
1437,14,-1
20,12,1
1197,46,-1
1440,9,-1
20,7,1
1251,29,-1
1428,7,-1
20,5,1
20,98,-1
567,2076,1
20,148,-1
570,6632,1
1416,907,-1
20,66,1
1440,45,-1
1427,8,-1
20,6,1
1428,27,-1
1288,8,-1
20,5,1
567,572,1
20,124,-1
1440,3006,-1
1412,14,-1
20,9,1
1440,37,-1
1046,9,-1
20,5,1
567,937,1
20,152,-1
1440,1485,-1
1440,16,-1
20,9,1
1434,35,-1
1430,9,-1
20,5,1
1360,13,-1
20,9,1
580,543,1
20,118,-1
1440,2840,-1
1433,16,-1
20,8,1
1430,46,-1
143,6,-1
20,4,-1
1440,8,-1
1422,2,-1
20,2,1
1440,6,-1
1436,2,-1
20,2,1
1440,7,-1
1439,2,-1
20,2,1
1440,6,-1
1436,2,-1
20,3,1
1439,8,-1
1427,2,-1
1342,286,-1
568,1936,1
20,120,-1
1439,6192,-1
1415,27,-1
20,13,1
1440,37,-1
962,9,-1
20,7,1
1438,1236,-1
1433,17,-1
20,10,1
1436,42,-1
1429,11,-1
20,10,1
1440,29,-1
1422,10,-1
20,8,1
1229,29,-1
20,41118,1
1430,12803,-1
1420,38,-1
20,12,1
1369,53,-1
1424,3,-1
1425,5,-1
1431,5,-1
1437,5,-1
1086,5,-1
1440,4,-1
1423,5,-1
1326,3,-1
1350,376,-1
1436,146,-1
1437,7,-1
1440,4,-1
946,4,-1
20,5,-1
1440,9,-1
1420,4,-1
1270,5,-1
1439,5,-1
1322,5,-1
20,314,1
559,891,1
20,87,-1
1314,53553,-1
1440,2784,-1
1440,9,-1
20,9,1
1440,26,-1
1213,7,-1
20,6,1
1440,387,-1
1439,8,-1
20,5,1
1432,24,-1
1440,9,-1
20,6,1
1146,20,-1
1384,4,-1
20,4,1
1440,1125,-1
1440,9,-1
20,5,1
1440,18,-1
1440,5,-1
20,4,1
867,14,-1
1440,506,-1
20,18,1
1440,23,-1
20,15,1
1440,56,-1
1440,10,-1
20,9,1
1438,36,-1
968,12,-1
20,8,1
1440,35,-1
1428,7,-1
20,8,1
1440,26,-1
1436,10,-1
1415,5,-1
1216,5,-1
20,320,1
565,820,1
20,138,-1
1356,3376,-1
563,4070,1
20,218,-1
1435,19651,-1
1437,32,-1
20,11,1
1149,41,-1
1419,12,-1
20,9,1
1276,39,-1
1435,19598,-1
20,44,1
1440,51,-1
1440,9,-1
20,6,1
1435,30,-1
1109,8,-1
20,8,1
1440,30,-1
1440,6,-1
20,5,1
1440,15,-1
1433,4,-1
20,4,1
1440,16,-1
1438,5,-1
20,4,1
1433,12,-1
1427,3,-1
20,3,1
1435,13,-1
20,13,1
1440,32,-1
1070,11,-1
1440,7,-1
1421,6,-1
1337,5,-1
20,270,1
1440,161,-1
1356,12,-1
20,14,1
1435,21353,-1
1348,35,-1
20,13,1
1435,779,-1
1440,18,-1
20,8,1
1440,40,-1
1210,12,-1
20,8,1
563,5472,1
20,136,-1
1436,3243,-1
1437,15,-1
20,6,1
630,28,-1
1440,305,-1
20,12,1
1278,35,-1
1438,9,-1
20,9,1
1440,34,-1
1430,9,-1
1418,5,-1
1435,4,-1
1330,4,-1
1364,136,-1
20,200,1
561,886,1
20,82,-1
1432,56731,-1
1426,48,-1
20,17,1
1438,70,-1
1439,14,-1
20,11,1
1434,42,-1
1160,8,-1
20,6,1
1401,16,-1
1269,11,-1
20,322,1
565,6275,1
20,68,-1
565,1808,1
20,69,-1
1440,17291,-1
1440,27,-1
20,13,1
1130,41,-1
1440,18,-1
20,11,1
602,32,-1
1435,21928,-1
20,40,1
1439,57,-1
1411,12,-1
20,10,1
1438,51,-1
1426,13,-1
20,10,1
1231,53,-1
1440,430,-1
1440,38,-1
1141,6,-1
20,5,1
1440,22,-1
1437,8,-1
20,7,1
1438,21,-1
1439,8,-1
20,5,1
1438,18,-1
1275,5,-1
20,3,1
565,390,1
20,79,-1
1376,40946,-1
1440,433,-1
20,30,1
1440,45,-1
1194,9,-1
20,6,1
1440,381,-1
1440,10,-1
20,8,1
1325,32,-1
20,15,1
1440,29,-1
1440,6,-1
20,4,1
1440,24,-1
1440,8,-1
20,6,1
1046,25,-1
1440,6,-1
20,4,1
1024,19,-1
1440,4,-1
20,5,1
1440,23,-1
1440,7,-1
20,6,1
1388,20,-1
1347,6,-1
20,4,1
564,1377,1
20,106,-1
1419,37590,-1
1440,79,-1
20,23,1
20,249,-1
562,680,1
20,113,-1
566,1278,1
20,147,-1
566,2425,1
20,110,-1
1440,2748,-1
1176,19,-1
20,7,1
1440,19638,-1
1439,32,-1
20,9,1
1184,25,-1
1440,5,-1
20,4,1
1440,18,-1
1434,5,-1
20,4,1
1440,18,-1
1440,5,-1
20,5,1
1391,20,-1
1370,3,-1
1318,228,1
20,62,-1
1319,302,1
20,106,-1
1480,197,1
1313,122,1
20,71,-1
1236,100,1
20,72,-1
554,163,1
20,60,-1
566,256,1
20,43,-1
558,154,1
20,54,-1
1349,40624,-1
1377,1675,-1
20,24,1
1440,352,-1
1358,19,-1
20,13,1
1429,60,-1
1421,16,-1
20,10,1
20,102,-1
553,312,1
20,105,-1
1435,16309,1
127,251,1
20,134,-1
1291,619,1
20,173,-1
331,11910,-1
20,35489,1
1304,42066,-1
20,61,1
458,18472,-1
1480,2207,1
293,206,1
20,140,-1
1480,277,1
1407,112,1
20,83,-1
1320,132,1
20,151,-1
449,86,1
20,103,-1
305,38807,1
1438,9354,-1
1440,27,-1
20,11,1
1437,31,-1
911,6,-1
20,5,1
1440,20,-1
1440,6,-1
20,5,1
1440,17,-1
1440,5,-1
20,4,1
1436,18,-1
1440,5,-1
20,4,1
903,20,-1
565,792,1
20,68,-1
1436,46859,-1
1440,46,-1
20,15,1
1440,37,-1
1268,12,-1
20,9,1
1331,3631,-1
570,6334,1
20,172,-1
195,57471,-1
1440,36393,-1
20,55,1
1418,62,-1
1414,16,-1
20,10,1
1264,43,-1
1370,270,-1
20,19,1
1435,742,-1
1370,26,-1
20,15,1
1439,47,-1
1293,14,-1
20,10,1
875,32997,-1
1436,32862,-1
20,46,1
1292,61,-1
574,673,1
20,74,-1
1332,49,-1
1440,2742,-1
20,15,1
1440,24,-1
1179,6,-1
20,5,1
1438,15,-1
1424,4,-1
20,4,1
1439,14,-1
1426,5,-1
20,4,1
1146,15,-1
1335,20045,-1
20,23,1
564,710,1
20,83,-1
1340,10783,-1
1428,28034,-1
20,47,1
1440,54,-1
1207,11,-1
20,9,1
1405,35,-1
1420,39205,-1
1434,36,-1
20,14,1
1439,39,-1
1344,10,-1
20,8,1
1322,34,-1
1436,17819,-1
20,46,1
1424,58,-1
1425,9,-1
20,8,1
1433,34,-1
1425,9,-1
20,8,1
1436,34,-1
1421,9,-1
20,7,1
1249,31,-1
1435,5873,1
125,91,1
20,79,-1
1435,31331,-1
1411,38,-1
1297,13,-1
20,10,1
1359,831,-1
1440,4533,-1
20,16,1
1302,35,-1
1440,13723,-1
20,34,1
1440,33,-1
1303,7,-1
20,7,1
1333,32,-1
558,471,1
20,122,-1
1440,213,-1
1435,11,-1
20,6,1
1186,25,-1
1384,2110,-1
20,19,1
1435,24293,-1
1426,40,-1
20,18,1
1070,47,-1
1436,15,-1
1431,6,-1
1423,4,-1
1295,5,-1
1329,4,-1
20,266,1
568,1103,1
20,79,-1
562,2381,1
20,163,-1
1438,32857,-1
1435,44,-1
20,18,1
1440,53,-1
1090,12,-1
20,11,1
1440,38,-1
933,12,-1
20,8,1
1440,41,-1
1440,12,-1
20,10,1
1440,44,-1
1440,10,-1
1440,49,-1
1440,10,-1
20,8,1
1440,32,-1
1429,9,-1
20,8,1
1440,30,-1
1069,7,-1
20,9,1
1438,27,-1
986,8,-1
20,5,1
564,1205,1
20,121,-1
1435,40832,-1
1437,43,-1
20,12,1
1440,42,-1
1432,8,-1
20,6,1
1440,27,-1
1436,7,-1
20,6,1
1286,27,-1
20,16,1
1332,54,-1
20,804,1
1435,11664,-1
1440,30,-1
20,11,1
1102,41,-1
568,4756,1
20,179,-1
1440,8410,-1
1428,26,-1
20,13,1
1438,54,-1
1432,14,-1
20,13,1
958,45,-1
1434,566,-1
20,22,1
1440,52,-1
1407,12,-1
20,9,1
1299,27,-1
1406,29500,-1
20,49,1
1430,11,-1
20,12,1
1136,35,-1
20,1624,1
1430,23246,-1
1439,45,-1
20,18,1
1426,45,-1
1437,10,-1
20,10,1
1437,34,-1
1423,10,-1
20,8,1
1194,28,-1
1359,7082,-1
20,27,1
563,1003,1
20,246,-1
1440,11962,-1
1433,24,-1
20,14,1
1270,48,-1
1440,10,-1
20,7,1
1440,24,-1
20,13,1
1440,35,-1
1157,12,-1
20,10,1
1440,1441,-1
1440,18,-1
20,14,1
1440,42,-1
1086,12,-1
20,10,1
1440,38,-1
1224,11,-1
20,7,1
1326,35,-1
564,1449,1
20,62,-1
1440,14320,-1
1440,30,-1
20,10,1
1085,32,-1
1378,917,-1
20,13,1
1427,36829,-1
1440,98,-1
1440,16,-1
20,11,1
1440,44,-1
1440,11,-1
20,7,1
981,28,-1
1440,11,-1
20,10,1
1017,38,-1
565,974,1
20,160,-1
1440,2873,-1
1440,18,-1
20,8,1
1252,37,-1
1436,15405,-1
20,34,1
1435,35,-1
1424,10,-1
20,9,1
1438,29,-1
1385,10,-1
20,8,1
1438,49,-1
1100,9,-1
20,7,1
567,3010,1
20,141,-1
1439,36099,-1
1431,40,-1
20,15,1
1430,51,-1
1440,15,-1
20,14,1
1410,48,-1
1436,15,-1
20,13,1
1422,46,-1
1221,11,-1
20,8,1
1376,1679,-1
1384,344,-1
20,19,1
1440,28373,-1
1417,35,-1
20,15,1
1257,61,-1
20,16,1
1440,53,-1
1440,9,-1
20,5,1
1129,23,-1
1440,10,-1
20,7,1
1440,25,-1
1029,7,-1
20,8,1
1440,23,-1
1313,6,-1
20,6,1
566,1312,1
20,112,-1
1440,4751,-1
1440,22,-1
20,10,1
1440,30,-1
1440,9,-1
20,6,1
1440,28,-1
1164,11,-1
20,10,1
1273,27,-1
20,9,1
1440,578,-1
1267,16,-1
20,8,1
356,755,1
1439,169,-1
20,14,1
1319,31,-1
20,453,1
1432,5156,-1
20,43,1
1428,42,-1
20,18,1
1362,45,-1
20,40,1
118,24621,-1
1386,625,-1
1437,296,-1
20,20,1
1438,64,-1
1416,15,-1
20,11,1
1371,36,-1
1440,56,-1
1423,11,-1
20,7,1
1440,22,-1
1440,5,-1
20,4,1
1282,16,-1
1376,5,-1
20,4,1
564,1807,1
20,109,-1
1419,53828,-1
1440,83,-1
20,26,1
1437,57,-1
1420,13,-1
20,14,1
1440,37,-1
1436,12,-1
20,10,1
1440,46,-1
934,15,-1
20,11,1
1440,48,-1
1420,13,-1
20,11,1
1440,31,-1
1400,9,-1
20,7,1
1440,75,-1
1440,10,-1
20,6,1
960,25,-1
20,2447,-1
563,594,1
20,230,-1
562,5806,1
20,119,-1
1440,34101,-1
1429,41,-1
20,18,1
1431,38,-1
1438,13,-1
20,8,1
1420,36,-1
1435,8,-1
20,6,1
1291,34,-1
1435,1058,-1
1150,20,-1
20,9,1
567,567,1
20,128,-1
1440,4700,-1
1324,15,-1
20,9,1
1440,594,-1
1433,15,-1
20,10,1
1120,34,-1
1440,13963,-1
20,17,1
1440,26,-1
1430,5,-1
20,4,1
1426,16,-1
1405,4,-1
20,2,1
20,23,-1
1388,962,-1
20,9,1
1422,13948,-1
20,7,1
1440,25,-1
1196,7,-1
20,7,1
1437,1285,-1
1439,19,-1
20,5,1
1420,13,-1
1430,3,-1
20,2,1
1080,10,-1
1431,5185,-1
20,20,1
1317,43,-1
1223,6130,-1
20,17,1
1364,22229,-1
1440,329,-1
20,22,1
1440,42,-1
1148,10,-1
20,7,1
1424,7858,-1
1430,33,-1
20,17,-1
1434,61328,-1
1440,51,-1
20,17,1
1106,50,-1
1440,14,-1
20,9,1
1440,43,-1
1136,12,-1
20,12,1
1440,38,-1
1440,13,-1
20,8,1
1418,32,-1
1440,12,-1
20,11,1
1440,61,-1
1440,17,-1
20,13,1
1440,53,-1
1207,15,-1
20,13,1
1440,58,-1
1053,15,-1
1431,34605,-1
1440,51,-1
20,14,1
970,52,-1
1439,9,-1
20,7,1
1440,43,-1
1440,10,-1
20,8,1
1440,41,-1
1440,10,-1
20,7,1
1438,36,-1
1440,9,-1
20,8,1
1314,33,-1
1440,14,-1
947,6,-1
1440,5,-1
1440,5,-1
1409,4,-1
993,4,-1
20,298,1
526,2518,1
20,8,1
1249,35,-1
1435,29932,-1
20,47,1
1438,58,-1
1439,14,-1
20,11,1
965,57,-1
1439,14,-1
20,9,1
1440,43,-1
1429,12,-1
1307,7,-1
20,244,1
1431,31856,-1
1433,49,-1
20,17,1
1308,55,-1
1431,14,-1
20,11,1
1437,33,-1
1434,13,-1
20,11,1
1410,50,-1
20,12,1
1433,67,-1
1420,11,-1
20,8,1
1321,26,-1
1436,490,-1
20,12,1
1432,23,-1
1424,6,-1
20,4,1
1440,18,-1
804,5,-1
20,2,1
564,4023,1
20,114,-1
555,27713,1
20,164,-1
568,256,1
20,76,-1
560,385,1
20,73,-1
1111,1722,1
20,112,-1
539,802,1
1304,7,-1
20,7,1
1440,4367,-1
1440,20,-1
20,10,1
1340,41,-1
1440,1141,-1
20,12,1
1440,20,-1
1199,5,-1
20,4,1
577,639,1
20,123,-1
577,2850,1
20,189,-1
320,177,1
20,155,-1
20,164,1
20,88,-1
20,47,-1
74,18,1
111,93,1
1440,42,-1
1431,5,-1
1420,16615,-1
1278,42,-1
20,15,1
1433,9210,-1
1435,33,-1
20,14,1
1114,49,-1
1440,646,-1
20,31,1
1431,42,-1
1432,12,-1
20,9,1
1321,31,-1
1414,331,-1
20,14,1
1440,130,-1
1432,11,-1
20,7,1
1108,30,-1
1436,967,-1
20,11,1
1272,25,-1
1426,5000,-1
20,23,1
1440,18,-1
20,9,1
1020,27,-1
1084,2379,1
20,167,-1
1440,2249,-1
1433,17,-1
20,8,1
1357,53,-1
1440,730,-1
20,17,1
1437,31,-1
958,9,-1
20,6,1
1429,26,-1
1434,6,-1
20,5,1
1440,20,-1
1421,6,-1
20,6,1
1440,50,-1
1431,8,-1
20,6,1
1419,33,-1
1440,44,-1
1063,13,-1
20,8,1
1440,51,-1
1440,11,-1
20,9,1
1440,32,-1
1168,9,-1
20,8,1
1440,35,-1
1440,9,-1
20,8,1
1439,27,-1
1440,5,-1
20,5,1
1019,21,-1
1438,6,-1
20,5,1
1440,31,-1
1440,8,-1
1400,4,-1
1197,3,-1
20,228,1
584,1417,1
20,321,1
1184,65,-1
1439,1562,-1
20,26,1
1440,60,-1
1289,13,-1
20,11,1
1437,36,-1
1361,9,-1
20,9,1
1434,51,-1
1439,11,-1
20,7,1
1438,30,-1
1432,9,-1
20,9,1
1316,34,-1
1375,478,-1
20,17,1
563,3279,1
20,149,-1
1433,15358,-1
1411,29,-1
20,9,1
20,6,1
1440,26,-1
1267,9,-1
20,8,1
1437,25061,-1
1440,30,-1
20,13,1
1076,33,-1
1434,3110,-1
20,39,1
1440,38,-1
1440,8,-1
20,7,1
1105,23,-1
1440,5,-1
20,4,1
1439,15,-1
1374,4,-1
20,4,1
1440,13,-1
1427,6,-1
1038,3,-1
1435,3,-1
1435,3,-1
1440,163,-1
1393,9,-1
20,6,1
1439,27,-1
1405,9,-1
20,8,1
1293,27,-1
567,3070,1
20,71,-1
1374,1973,-1
1440,671,-1
20,15,1
1438,27,-1
1435,7,-1
20,6,1
1374,22,-1
1439,8,-1
20,6,1
1276,19,-1
1440,9652,-1
20,15,1
1417,15,-1
1408,4,-1
20,4,1
20,9,1
1429,50524,-1
1440,50,-1
20,15,1
1435,52,-1
1353,11,-1
20,7,1
1440,830,-1
1438,13,-1
20,8,1
1081,31,-1
1432,22313,-1
20,48,1
1440,75,-1
1433,11,-1
20,8,1
1041,38,-1
1440,9,-1
20,8,1
1434,32,-1
1420,10,-1
20,10,1
1440,143,-1
1151,13,-1
1440,79,-1
1440,11,-1
20,6,1
1104,22,-1
1440,6,-1
20,4,1
1440,17,-1
1440,5,-1
20,5,1
1440,19,-1
1433,7,-1
1250,4,-1
20,271,1
564,870,1
20,115,-1
563,740,1
20,85,-1
1436,35764,-1
1438,49,-1
20,13,1
1436,34,-1
1422,7,-1
20,6,1
1403,22,-1
20,301,-1
571,36532,-1
20,319,1
563,579,1
20,222,-1
709,25528,-1
20,38843,1
1440,47347,-1
1412,28,-1
20,11,1
1436,39,-1
1149,8,-1
20,5,1
567,15337,1
20,240,-1
1440,4382,-1
1429,13,-1
20,4,-1
20,26,-1
20,702,-1
573,9942,1
20,228,-1
575,196,1
20,100,-1
1317,43,-1
564,875,1
20,118,-1
1428,48753,-1
1440,65,-1
20,18,1
1270,42,-1
1440,9,-1
20,6,1
1440,34,-1
1440,9,-1
20,6,1
1043,31,-1
1382,7,-1
20,7,1
1440,8920,-1
1440,27,-1
20,12,1
1440,42,-1
1314,9,-1
20,9,1
1440,34,-1
1332,9,-1
20,8,1
20,12,1
1432,37,-1
1327,11,-1
20,5,1
565,452,1
20,69,-1
1418,38896,-1
1440,74,-1
20,17,1
1162,60,-1
1433,16231,-1
20,39,1
989,52,-1
1440,5110,-1
20,20,1
1436,35,-1
1354,15,-1
20,9,1
1365,12586,-1
20,81,1
1437,622,-1
1264,18,-1
20,10,1
1421,5514,-1
1234,9,-1
20,7,1
1440,1089,-1
1396,14,-1
20,7,1
1266,25,-1
1433,18796,-1
20,35,1
1440,49,-1
1440,12,-1
20,9,1
1001,31,-1
1440,10,-1
20,6,1
1115,29,-1
566,1006,1
20,174,-1
1440,31723,-1
1379,37,-1
20,12,1
1440,132,-1
1439,12,-1
20,8,1
1419,28,-1
20,20,-1
1437,13148,-1
1440,30,-1
20,12,1
1002,39,-1
1440,2917,-1
20,20,1
1438,35,-1
1440,8,-1
20,6,1
1416,22,-1
1437,7,-1
20,7,1
1440,21,-1
1439,7,-1
20,5,1
1422,18,-1
1440,6,-1
20,6,1
1436,17,-1
1419,5,-1
20,4,1
1300,20,-1
1440,9,-1
1434,1506,-1
20,20,1
1370,50,-1
1440,11,-1
20,8,1
1440,34,-1
1434,8,-1
20,7,1
1437,27,-1
1022,8,-1
20,8,1
1374,24,-1
1440,236,-1
20,10,1
1440,32,-1
1250,8,-1
20,7,1
1440,23,-1
1439,8,-1
20,6,1
1436,18,-1
1291,7,-1
20,6,1
554,496,1
1424,5,-1
1380,6,-1
1353,5,-1
1418,5,-1
1153,6,-1
20,133,1
564,1235,1
20,73,-1
558,1068,1
20,86,-1
558,2453,1
20,79,-1
563,2257,1
20,110,-1
567,21487,1
20,113,-1
557,589,1
20,91,-1
565,1326,1
20,81,-1
561,355,1
20,95,-1
556,565,1
20,64,-1
20,25,1
1439,287,-1
1439,12,-1
20,7,1
1440,36,-1
1134,12,-1
1440,7,-1
652,5,-1
1351,67,-1
20,340,1
570,1517,1
20,70,-1
564,374,1
20,65,-1
1439,9202,-1
1438,27,-1
20,15,1
1440,38,-1
1432,8,-1
20,5,1
1436,20,-1
1432,6,-1
20,5,1
1435,23,-1
20,28,-1
1438,26584,-1
1425,31,-1
20,12,1
1164,45,-1
20,39772,1
1431,17053,-1
1407,35,-1
20,15,1
1440,58,-1
1017,12,-1
20,10,1
1439,3245,-1
1433,22,-1
20,13,1
1438,45,-1
1421,15,-1
20,10,1
1440,48,-1
1013,15,-1
20,9,1
1435,2168,-1
1185,27,-1
1440,532,-1
20,16,1
1440,47,-1
1278,10,-1
20,7,1
1440,6411,-1
1440,28,-1
20,12,1
1045,47,-1
1374,10,-1
20,8,1
1435,26233,-1
1427,36,-1
20,13,1
1349,64,-1
1439,503,-1
20,19,1
1399,44,-1
1440,13,-1
20,9,1
1316,42,-1
1422,21964,-1
20,53,1
1440,79,-1
1171,18,-1
1427,14,-1
20,9,1
1428,36,-1
1440,10,-1
20,7,1
1440,26,-1
1440,8,-1
20,6,1
1014,21,-1
566,1300,1
20,44,-1
1437,45182,-1
1440,40,-1
20,19,1
1440,37,-1
1440,8,-1
20,6,1
1088,34,-1
1440,8,-1
20,7,1
1440,28,-1
1131,9,-1
20,6,1
1440,759,-1
1415,7,-1
20,9,1
1440,38,-1
1440,10,-1
20,6,1
1440,28,-1
1108,10,-1
1440,5,-1
1046,4,-1
1440,5,-1
1440,4,-1
1256,5,-1
20,314,1
556,4061,1
20,140,-1
1438,12492,-1
1440,30,-1
20,10,1
1440,39,-1
1440,8,-1
20,6,1
1390,33,-1
1431,7,-1
20,6,1
20,13,1
568,2934,1
20,91,-1
1369,4067,-1
1381,396,-1
20,26,1
260,4177,-1
20,252,-1
566,336,1
20,212,-1
1439,830,-1
1325,19,-1
20,9,1
562,976,1
20,202,-1
1438,42910,-1
1383,35,-1
20,18,1
1426,70,-1
1440,24,-1
20,14,1
1436,40,-1
1432,9,-1
20,7,1
1261,12,-1
20,8,1
1440,57736,-1
1135,48,-1
20,14,1
1438,103,-1
1437,14,-1
20,10,1
1425,32,-1
1440,8,-1
20,7,1
1431,33,-1
1440,8,-1
20,7,1
1440,24,-1
1429,8,-1
1421,5,-1
1034,4,-1
20,220,1
571,1662,1
20,45,-1
561,1522,1
20,102,-1
1342,50118,-1
20,14,1
1264,538,1
20,92,-1
1440,397,-1
1435,16,-1
20,11,1
1437,35,-1
1342,9,-1
20,7,1
563,2079,1
20,147,-1
1440,58244,-1
1428,41,-1
20,19,1
1440,55,-1
995,11,-1
20,11,1
1440,34,-1
1440,9,-1
20,6,1
1440,27,-1
1070,10,-1
20,11,1
1440,33,-1
20,23,-1
1436,51568,-1
1434,47,-1
20,13,1
1440,38,-1
1422,10,-1
20,8,1
1440,22,-1
987,6,-1
20,5,1
1373,32,-1
549,426,1
20,160,-1
1440,25,-1
1174,7,-1
20,5,1
1440,18,-1
1440,5,-1
20,3,1
1440,14,-1
1373,5,-1
20,4,1
580,1257,1
20,43,-1
20,41,1
1439,127,-1
1437,18,-1
20,11,1
1440,44,-1
1167,13,-1
20,14,1
1436,19770,-1
1440,35,-1
20,15,1
1132,44,-1
1440,12,-1
20,9,1
1242,35,-1
1433,1462,-1
20,37,1
1440,56,-1
1434,11,-1
20,8,1
20,34,-1
1426,49331,-1
20,60,1
1440,44,-1
1392,11,-1
1343,24,-1
20,9,1
567,5434,1
20,284,-1
1440,9475,-1
204,13,-1
20,4,1
566,1296,1
20,182,-1
452,37735,-1
20,35771,1
1440,34919,-1
1425,42,-1
20,20,1
1440,49,-1
1106,15,-1
20,13,1
1440,17972,-1
1424,32,-1
20,15,1
1281,49,-1
1436,484,-1
20,29,1
1398,54,-1
1432,470,-1
20,18,1
1438,56,-1
1440,12,-1
20,7,1
1033,22,-1
569,471,1
20,70,-1
1387,662,-1
1440,332,-1
20,27,1
1435,36,-1
1349,10,-1
20,6,1
567,648,1
20,99,-1
1375,2128,-1
1440,529,-1
20,12,1
1436,21,-1
1434,4,-1
20,5,1
1430,15,-1
1194,4,-1
1368,17,-1
20,9,1
1414,58,-1
1438,14,-1
20,9,1
1435,40,-1
1430,9,-1
20,8,1
1417,38,-1
1440,9,-1
20,8,1
945,27,-1
20,47557,1
1439,2093,-1
1440,19,-1
20,9,1
1088,42,-1
567,3092,1
20,197,-1
1440,3836,-1
1417,21,-1
20,13,1
1399,45,-1
1357,13,-1
1272,49697,-1
20,66,1
567,29494,1
20,204,-1
1461,26286,1
61,92,1
20,68,-1
575,22309,1
20,283,-1
556,70,1
20,172,-1
569,57076,1
20,225,1
20,181,-1
558,139,1
20,125,-1
1480,353,1
310,103,1
20,96,-1
1432,3279,-1
1427,18,-1
20,11,1
1318,31,-1
1269,643,-1
1334,882,-1
20,20,1
1365,5692,-1
1339,325,-1
20,25,1
1439,1232,-1
1413,25,-1
20,15,1
1245,51,-1
1381,583,-1
20,21,1
1438,1419,-1
1404,25,-1
20,21,1
1227,49,-1
1440,529,-1
20,18,1
1440,38,-1
1119,12,-1
20,8,1
1377,2006,-1
1440,378,-1
20,20,1
1395,43,-1
20,59,1
1440,904,-1
1440,18,-1
20,9,1
1097,29,-1
1438,610,-1
20,18,1
1440,41,-1
1226,10,-1
20,15,1
1439,49,-1
1440,8,-1
20,6,1
1026,32,-1
1440,8,-1
20,7,1
1440,21,-1
1436,7,-1
20,5,1
1312,17,-1
1436,16557,-1
20,38,1
1440,42,-1
1262,9,-1
20,39,1
568,2815,1
20,197,-1
1440,7445,-1
1440,31,-1
20,12,1
1072,41,-1
1440,9,-1
20,11,1
1440,37,-1
1437,10,-1
20,14,1
1439,51,-1
998,13,-1
20,9,1
1364,28,-1
1440,402,-1
20,16,1
1439,44,-1
1305,9,-1
1436,400,-1
1437,15,-1
1227,6,-1
1408,5,-1
1413,14,-1
20,9,1
1440,38,-1
1426,8,-1
20,6,1
1440,25,-1
1090,7,-1
20,5,1
1417,28,-1
1429,9,-1
20,6,1
1318,25,-1
602,7054,-1
20,32,1
1341,50707,-1
560,1842,1
20,191,-1
552,407,1
20,29,-1
1440,49163,-1
1239,34,-1
20,13,1
1440,29290,-1
1394,36,-1
1427,21,-1
20,12,1
1440,53,-1
1436,10,-1
20,8,1
1408,35,-1
1438,10,-1
20,8,1
1438,30,-1
1440,9,-1
20,8,1
1440,29,-1
1432,9,-1
20,5,1
1440,19,-1
988,7,-1
20,249,1
567,3429,1
20,74,-1
563,3958,1
20,79,-1
1436,38857,-1
1389,39,-1
20,13,1
20,17,1
1439,42,-1
1232,15,-1
20,10,1
1440,287,-1
1254,11,-1
20,8,1
563,1417,1
20,103,-1
1429,16174,-1
1430,43,-1
20,14,1
1123,38,-1
1440,422,-1
20,14,1
1292,34,-1
564,2267,1
20,168,-1
1440,36140,-1
1405,40,-1
20,16,1
1325,56,-1
570,597,1
20,151,-1
559,706,1
20,146,-1
612,64531,-1
561,2020,1
20,316,-1
561,28734,1
20,138,-1
555,47423,1
20,223,-1
530,55363,-1
560,556,1
20,93,-1
558,427,1
20,144,-1
560,3050,1
20,118,-1
532,64531,-1
20,39213,1
1372,54475,-1
20,56,1
1429,435,-1
20,28,1
1428,47,-1
20,12,1
1432,683,-1
20,24,1
1433,52,-1
1429,10,-1
20,7,1
1420,30,-1
1348,9,-1
1335,5,-1
1433,4,-1
1142,5,-1
20,189,1
562,4332,1
20,155,-1
438,21296,-1
20,36105,1
1440,39830,-1
1349,30,-1
20,12,1
69,1454,-1
567,12250,1
20,103,-1
560,353,1
20,81,-1
569,1432,1
954,37,-1
1414,588,-1
20,11,1
1440,297,-1
1431,13,-1
20,8,1
1440,31,-1
1071,10,-1
20,5,1
1440,26,-1
1352,9,-1
20,7,1
564,1307,1
20,103,-1
1439,15729,-1
1440,27,-1
20,12,1
1440,42,-1
1431,13,-1
20,9,1
1440,36,-1
1427,8,-1
20,7,1
1417,36,-1
1439,47,-1
1440,8,-1
20,6,1
1440,28,-1
1003,11,-1
20,9,1
564,1852,1
20,184,-1
1434,37107,-1
1440,39,-1
20,16,1
1440,43,-1
1440,11,-1
20,11,1
1440,38,-1
1134,10,-1
20,9,1
1440,36,-1
1440,13,-1
20,10,1
934,69,-1
1438,19,-1
20,16,1
1436,61,-1
1295,34,-1
1440,10931,-1
20,34,1
1440,52,-1
1404,11,-1
20,10,1
1098,38,-1
565,751,1
20,182,-1
565,2001,1
20,256,-1
1437,32423,-1
1440,37,-1
20,16,1
925,41,-1
